iShares U.S. Real Estate ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$4,319,371,019"
Shares Outstanding,"57,250,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"MPW","US58463J3041","B0JL5L9","MEDICAL PROPERTIES TRUST REIT INC","0.3435","Equity","Financials","$14,809,627","1,094,577","13.53","New York Stock Exchange Inc.","14,809,626.81"
"CLNY","US19624R1068","B4K0074","COLONY CAPITAL INC CLASS A","0.3401","Equity","Financials","$14,662,806","575,012","25.50","New York Stock Exchange Inc.","14,662,806.00"
"PDM","US7201902068","B3M3278","PIEDMONT OFFICE REALTY TRUST REIT","0.3322","Equity","Financials","$14,323,955","809,263","17.70","New York Stock Exchange Inc.","14,323,955.10"
"GEO","US36162J1060","BNLYWQ1","GEO GROUP REIT INC","0.3320","Equity","Financials","$14,311,392","389,108","36.78","New York Stock Exchange Inc.","14,311,392.24"
"DRH","US2527843013","B090B96","DIAMONDROCK HOSPITALITY CO.","0.3271","Equity","Financials","$14,100,414","1,051,485","13.41","New York Stock Exchange Inc.","14,100,413.85"
"WPG","US92939N1028","BVCY4B5","WP GLIMCHER INC","0.3262","Equity","Financials","$14,065,660","970,715","14.49","New York Stock Exchange Inc.","14,065,660.35"
"PGRE","US69924R1086","BSL7HC6","PARAMOUNT GROUP REIT INC","0.3204","Equity","Financials","$13,811,911","755,575","18.28","New York Stock Exchange Inc.","13,811,911.00"
"BDN","US1053682035","2518954","BRANDYWINE REALTY TRUST REIT","0.3143","Equity","Financials","$13,549,699","942,260","14.38","New York Stock Exchange Inc.","13,549,698.80"
"XHR","US9840171030","BVV6CY1","XENIA HOTELS RESORTS REIT INC","0.3102","Equity","Financials","$13,373,858","594,658","22.49","New York Stock Exchange Inc.","13,373,858.42"
"HR","US4219461047","2417921","HEALTHCARE REALTY TRUST REIT INC","0.3011","Equity","Financials","$12,981,391","521,341","24.90","New York Stock Exchange Inc.","12,981,390.90"
"OFC","US22002T1088","2756152","CORPORATE OFFICE PROPERTIES TRUST","0.2977","Equity","Financials","$12,835,137","485,077","26.46","New York Stock Exchange Inc.","12,835,137.42"
"AMH","US02665T3068","BCF5RR9","AMERICAN HOMES RENT REIT CLASS A","0.2882","Equity","Financials","$12,427,061","742,801","16.73","New York Stock Exchange Inc.","12,427,060.73"
"KRG","US49803T3005","BPBSZJ1","KITE REALTY GROUP TRUST REIT","0.2708","Equity","Financials","$11,677,033","437,834","26.67","New York Stock Exchange Inc.","11,677,032.78"
"DFT","US26613Q1067","B28HRD8","DUPONT FABROS TECHNOLOGY INC.","0.2528","Equity","Financials","$10,900,107","346,365","31.47","New York Stock Exchange Inc.","10,900,106.55"
"CUZ","US2227951066","2229922","COUSINS PROPERTIES REIT INC","0.2435","Equity","Financials","$10,497,597","1,077,782","9.74","New York Stock Exchange Inc.","10,497,596.68"
"IVR","US46131B1008","B5ZW0F0","INVESCO MORTGAGE CAPITAL INC.","0.2364","Equity","Financials","$10,193,860","645,181","15.80","New York Stock Exchange Inc.","10,193,859.80"
"LXP","US5290431015","2139151","LEXINGTON REALTY TRUST REIT","0.2330","Equity","Financials","$10,047,029","1,107,721","9.07","New York Stock Exchange Inc.","10,047,029.47"
"ALEX","US0144911049","B827VB2","ALEXANDER & BALDWIN INC.","0.2312","Equity","Financials","$9,969,560","237,937","41.90","New York Stock Exchange Inc.","9,969,560.30"
"UE","US91704F1049","BTPSGQ9","URBAN EDGE PROPERTIES","0.2312","Equity","Financials","$9,967,864","458,082","21.76","New York Stock Exchange Inc.","9,967,864.32"
"EGP","US2772761019","2455761","EASTGROUP PROPERTIES INC.","0.2221","Equity","Financials","$9,574,131","167,585","57.13","New York Stock Exchange Inc.","9,574,131.05"
"HTS","US41902R1032","B2R5SY1","HATTERAS FINANCIAL CORP.","0.2102","Equity","Financials","$9,064,523","506,681","17.89","New York Stock Exchange Inc.","9,064,523.09"
"WRE","US9396531017","2942304","WASHINGTON REAL ESTATE INVESTMENT","0.2024","Equity","Financials","$8,726,173","350,027","24.93","New York Stock Exchange Inc.","8,726,173.11"
"JOE","US7901481009","2768663","ST. JOE CO.","0.1997","Equity","Financials","$8,611,037","512,867","16.79","New York Stock Exchange Inc.","8,611,036.93"
"CLI","US5544891048","2192314","MACK-CALI REALTY REIT CORP","0.1802","Equity","Financials","$7,767,048","438,321","17.72","New York Stock Exchange Inc.","7,767,048.12"
"PCH","US7376301039","B0XXJN1","POTLATCH CORP.","0.1774","Equity","Financials","$7,649,748","212,434","36.01","NASDAQ","7,649,748.34"
"CYS","US12673A1088","B6YB1G3","CYS INVESTMENTS INC","0.1736","Equity","Financials","$7,486,772","847,879","8.83","New York Stock Exchange Inc.","7,486,771.57"
"RWT","US7580754023","2730877","REDWOOD TRUST REIT INC","0.1677","Equity","Financials","$7,231,603","436,691","16.56","New York Stock Exchange Inc.","7,231,602.96"
"ARR","US0423151010","B59YHZ1","ARMOUR RESIDENTIAL REIT INC.","0.1328","Equity","Financials","$5,725,053","1,864,838","3.07","New York Stock Exchange Inc.","5,725,052.66"
"USD","-","-","USD CASH","0.0732","Cash","Cash and/or Derivatives","$3,153,666","3,154","100.00","-","3,153,666.03"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0527","Money Market","Cash and/or Derivatives","$2,271,698","2,272","1.00","-","2,271,698.34"
 
